Dimension,ASIN,Date First Available,Manufacturer,Country of Origin,Best Sellers Rank,Color,Item Model Number,Item Weight,Price,AmazonGlobal Shipping,Estimated Import Charges,Day Delivered
9.5 x 5 x 3.25 inches,B00004WFU1,"October 6, 2004",DMT,USA,"#90,959 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #14 in Hand Files",Fine,DMTFFF-BRK,1.44 ounces,$27.99,$25.51,$27.10,13
"13""L x 13""W",B00SNEOSN0,"April 10, 2008",No,Germany,"#284,382 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #323 in Sander Belts  #4,455 in Abrasive & Finishing Products",Black,28583,0.64 ounces,$8.44,$25.91,$0.00,13
9.84 x 5.04 x 0.59 inches,B003VWC67O,"July 29, 2010",Dico Products,China,"#93,845 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #148 in Abrasive Wheel Brushes",None,541-745-5,6 ounces,$10.48,$26.47,$0.00,13
6.1 x 6.1 x 0.8 inches,B001YJLEGA,None,3M,USA,"#183,535 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #610 in Power Sander Hook & Loop Discs",None,1185,5.1 ounces,$40.41,$26.32,$16.75,13
"5""L x 5""W",B0029W4K62,"December 4, 2009",No,None,"#267,315 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #553 in Sander Sheets  #4,209 in Abrasive & Finishing Products",None,28164,0.32 ounces,None,None,None,N/A
10.28 x 6.38 x 2.64 inches,B07SQ3TJJC,"June 5, 2019",WEN,China,"#260,762 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #65 in Power Sanding Sleeves",None,6535SP80,7.4 ounces,$10.67,$29.96,$10.73,13
"4""L x 2.88""W x 0.5""Th",B001RB20CC,None,3M,USA,"#106,040 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #97 in Sanding Sponges",Brown,PRPD-150,1 pounds,$24.99,$36.61,$15.57,13
6.54 x 3.9 x 3.9 inches,B099GCD71V,"July 14, 2021",31650,United Kingdom,"#215,606 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #704 in Power Sander Hook & Loop Discs",None,710W,12.6 ounces,$45.99,$28.14,$18.48,13
10.16 x 6.81 x 2.05 inches,B001XQMRH4,"March 19, 2009",No,China,"#236,981 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #56 in Power Sanding Sleeves",None,D3292,14.1 ounces,$22.93,$29.06,$13.36,13
2.75 x 0.75 x 0.75 inches,B001F527FU,"September 16, 2008",Dico Products,China,"#84,203 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #131 in Abrasive Wheel Brushes",None,30-3/4 End,1.6 ounces,$22.36,$28.89,$29.67,13
0.06 x 4.5 x 0.06 inches,B00X710N24,"May 5, 2015",Metabo,Germany,"#95,790 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #250 in Cut-Off Wheels",None,US616285000,1.76 ounces,$5.25,$25.43,$0.00,13
3 x 3 x 3 inches,B011ICCS1W,"June 26, 2015",No,China,"#97,891 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #137 in Abrasive Cup Brushes",None,39202,4.3 ounces,$11.00,$26.94,$0.00,13
1 x 2.25 x 13.75 inches,B001GM2VPS,"June 4, 2012",No,USA,"#122,092 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #241 in Scratch Brushes",None,70518,2.4 ounces,$10.32,$28.34,$0.00,13
9.3 x 1 x 1.8 inches,B08VTTQ6SF,"February 3, 2021",DEWALT,Taiwan,"#278,233 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #877 in Power Sander Hook & Loop Discs",Multi,DWAM15025P,5.3 ounces,$42.99,$31.33,$18.51,13
5 x 3 x 3 inches,B08NZYBVJR,"November 22, 2020",36516,USA,"#122,023 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #344 in Sander Belts  #4,766 in Abrasive & Finishing Products",None,36516,6.1 ounces,$44.04,$26.56,$17.67,13
"5.5""L x 4.5""W x 0.18""Th",B074NJ24D6,"August 8, 2017",Sungold Abrasives,United Kingdom,"#280,008 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #291 in Sanding Blocks",None,80170,6.7 ounces,$18.25,$29.33,$12.34,13
30 x 0.04 x 1 inches,B06Y1F51ZM,"April 4, 2017",WEN,China,"#230,034 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #264 in Sander Belts  #3,609 in Abrasive & Finishing Products",None,6515SP180,0.01 ounces,$8.00,$27.19,$0.00,13
7.3 x 6.5 x 0.4 inches,B0029VX5YQ,"December 4, 2009",No,China,"#266,239 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #842 in Power Sander Hook & Loop Discs",None,28162,0.01 ounces,$16.30,$25.51,$11.00,13
"9""L x 9""W",B08VTS5DC4,"February 3, 2021",DEWALT,Taiwan,"#250,535 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #792 in Power Sander Hook & Loop Discs",Multi,DWAM24025P,1.46 pounds,$41.99,$30.82,$18.17,13
8.5 x 2.13 x 0.88 inches,B0000DD2C9,"December 1, 2006",No,China,"#301,138 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #611 in Sander Sheets  #4,686 in Abrasive & Finishing Products","Brown, White",D1130,1.3 pounds,$53.95,$30.18,$37.13,13
"12""L x 12""W",B0000DD0HW,"December 1, 2006",WOODSTOCK,China,"#273,480 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #114 in Power Sander PSA Discs",None,D1337,8.8 ounces,$7.95,$27.18,$0.00,13
None,B000EPRCQ6,"July 2, 2004",Bosch,Italy,"#310,788 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #962 in Power Sander Hook & Loop Discs",Red,SR6R040,0.01 ounces,$5.99,$25.95,$0.00,13
"4""L x 4""W",B005AZ3SFE,"July 6, 2011",Applied Diamond Tools,China,"#122,025 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #33 in Abrasive Grinding Mounted Points",Green,GSB0120G,4.2 ounces,$10.64,$31.13,$19.34,13
None,B000TG60I6,"August 17, 2005",No,USA,"#116,571 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #151 in Abrasive Cup Brushes",None,72755,8 ounces,$8.12,$27.18,$0.00,13
0.79 x 4.72 x 6.3 inches,B0007ZOD7O,"July 2, 2004",No,Canada,"#328,263 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #80 in Power Sander Fiber Backed Abrasive Discs",Factory,742109-9,4.6 ounces,$10.06,$26.15,$0.00,13
1.25 x 2 x 2 inches,B004UUADUS,"April 16, 2011",No,China,"#120,288 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #179 in Abrasive Wheel Brushes",None,76411,0.8 ounces,$3.19,$25.19,$0.00,13
"6""L x 6""W",B0002T5L6W,None,3M,Canada,"#226,342 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #99 in Power Sander PSA Discs",No Hole,1205,8 ounces,$49.79,$28.06,$19.32,13
4.5 x 4.5 x 1.19 inches,B003R7LCDW,"May 21, 2010",DEWALT,Turkey,"#117,958 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #158 in Flap Discs",Multi,DW8356,5.4 ounces,$6.39,$26.43,$0.00,13
8 x 2.25 x 1 inches,B000KK97YA,"March 10, 2011",Traditions,None,"#232,067 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #740 in Power Sander Hook & Loop Discs",None,None,27.22 g,$19.99,$25.27,$13.40,13
7.75 x 6 x 5.5 inches,B000630J8O,"September 13, 2008",66786,USA,"#96,249 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #212 in Grinding Discs",None,66786,1.6 ounces,$18.63,$25.59,$20.37,13
"4.5""L x 4.5""W",B01GLGG0AA,"June 4, 2016",Mercer Tool Corp. - Tools,Taiwan,"#110,126 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #291 in Cut-Off Wheels",Maroon/Fine,396MRN,1.61 pounds,$33.32,$31.41,$28.98,13
"9""L x 9""W",B071J3HS1G,"May 24, 2017",Sungold Abrasives,None,"#89,409 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #320 in Power Sander Hook & Loop Discs",None,91-875-150,5.4 ounces,None,None,None,N/A
None,B01HSJ1HUW,"June 30, 2016",No,"Korea, Republic of","#118,788 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #313 in Cut-Off Wheels",Multi,1972926,11.2 ounces,$70.00,$30.82,$15.15,13
11.3 x 10.59 x 2.8 inches,B0CTK6YJWZ,"February 19, 2024",POWERTEC,China,"#39,274 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #47 in Sander Belts  #4,405 in Abrasive & Finishing Products",None,110434,2.62 pounds,$24.79,$35.44,$15.28,13
None,B001O9C38I,"January 6, 2009",No,China,"#312,044 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #639 in Sander Sheets  #4,862 in Abrasive & Finishing Products",None,RW9145,2.39 ounces,$13.17,$25.71,$0.00,13
2.7 x 1.25 x 1.25 inches,B002C4RD0W,None,PFERD,USA,"#99,734 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #3 in Abrasive Flat End Brushes",None,83079,3.2 ounces,$15.09,$25.79,$24.10,13
1.1 x 1.1 x 4 inches,B01K4JT4X0,"August 10, 2016",Woodstock International,"Korea, Republic of","#287,765 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #71 in Power Sanding Sleeves",None,D4627,0.669 ounces,$12.46,$26.16,$0.00,13
"11""L x 8.5""W",B00L6FO4QE,"June 20, 2014","Blackstone Industries, LLC",USA,"#319,908 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #660 in Sander Sheets  #4,990 in Abrasive & Finishing Products",Pink,37-943,2.08 ounces,$21.08,$25.78,$12.18,13
6.46 x 6.42 x 3.15 inches,B071G33QVL,"June 6, 2017",96227,"Korea, Republic of","#272,180 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #859 in Power Sander Hook & Loop Discs",None,96227,5 ounces,$42.34,$28.74,$17.78,13
4.5 x 1 x 4.5 inches,B07CR9BYB9,"April 30, 2018",Dico,China,"#141,655 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #200 in Abrasive Wheel Brushes",None,7200077,6.4 ounces,$24.73,$27.14,$30.00,13
11.06 x 9.69 x 3.39 inches,B0CGVW3P7Y,"August 29, 2023",Hyde,China,"#194,479 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #210 in Sanding Blocks",None,45386,12 ounces,$18.73,$35.42,$13.85,13
3 x 4 x 4 inches,B005Y46IGC,"October 21, 2011",No,USA,"#341,500 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #352 in Sanding Blocks",None,PRO-H,1.28 ounces,$13.95,$27.03,$0.00,13
14 x 3.38 x 1.38 inches,B08BX3JHX8,"June 26, 2020",Forney,China,"#123,086 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #243 in Scratch Brushes",Assorted,70504A,12 ounces,$14.10,$27.98,$24.74,13
"3""L x 3""W",B00I5QVZ8C,"December 19, 2012",No,Finland,"#116,624 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #407 in Power Sander Hook & Loop Discs",Grey,9A-203-220,3.2 ounces,None,None,None,13
6.75 x 4.75 x 1 inches,B00HUX1O6O,"January 14, 2014",Sungold Abrasives,USA,"#254,288 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #60 in Power Sanding Sleeves",None,458045,0.01 ounces,$12.23,$25.87,$0.00,13
9.25 x 9.25 x 9.25 inches,B072C2M93B,"May 22, 2017",Full Circle International Inc.,China,"#326,660 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #1,006 in Power Sander Hook & Loop Discs",None,Mesh SD150-5,4 ounces,$9.85,$27.23,$0.00,13
"10""L x 10""W",B07GTJWFC4,"August 25, 2018",Mercer Industries,China,"#101,240 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #270 in Cut-Off Wheels",Metal,600040,8.75 pounds,$51.72,$61.42,$49.30,13
14 x 14 x 0.13 inches,B007C6PI8E,"January 10, 2013",DEWALT,China,"#99,106 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #260 in Cut-Off Wheels",Multi,DWA8034,8 ounces,$7.99,$32.37,$6.77,13
None,B003XFKKFO,"July 26, 2010",Forney,China,"#142,722 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #203 in Abrasive Wheel Brushes",None,72744,0.01 ounces,$11.72,$26.23,$0.00,13
3 x 1.25 x 5 inches,B00004Z4AR,"June 15, 2006",No,China,"#297,657 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #310 in Sanding Blocks",None,DSXF-F,0.8 ounces,$4.11,$25.40,$0.00,13
None,B003XFPVD0,"July 26, 2010",No,USA,"#124,394 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #184 in Abrasive Wheel Brushes",None,72742,0.3 ounces,$8.06,$26.31,$0.00,13
None,B00004UDIZ,"August 17, 2005",Yes,USA,"#129,710 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #40 in Abrasive Grinding Mounted Points",Gray,971,0.353 ounces,$1.99,$25.15,$0.00,13
8 x 8 x 4 inches,B000XBIXNM,"October 1, 2001",Star brite,None,"#138,039 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #279 in Scratch Brushes  #37,498 in Hand Tools (Tools & Home Improvement)",White,None,0.09 Kilograms,$11.99,$26.33,$0.00,13
"11""L x 3.25""W",B081FHZGBV,"November 13, 2019",Full Circle International Inc.,USA,"#313,287 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #642 in Sander Sheets  #4,885 in Abrasive & Finishing Products",None,FLEX 2.0 100,4.6 ounces,$12.99,$26.15,$0.00,13
"4""L x 4""W",B0000VVZZS,"October 29, 2003",DEWALT,China,"#92,348 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #45 in Surface Grinding Wheels",Multi,DW4772T-AE,12 ounces,$46.99,$27.98,$7.54,13
6.8 x 3.2 x 6.8 inches,B0006IHIU6,"November 4, 2004",WMH Tool Group,USA,"#312,034 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #638 in Sander Sheets  #4,860 in Abrasive & Finishing Products",Red,60-1100,6.4 ounces,$35.95,$29.90,$16.57,13
"4""L x 3""W x 1""Th",B00N6XJS56,"August 31, 2014",Gator Finishing,USA,"#314,258 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #323 in Sanding Blocks",Black,4199,4.8 ounces,$12.48,$27.24,$10.52,13
"6""L x 6""W",B012OF6QH4,"November 15, 2015",31370,USA,"#349,813 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #1,063 in Power Sander Hook & Loop Discs",None,31370,1.05 pounds,$69.50,$29.22,$24.16,13
5.12 x 1.42 x 1.42 inches,B005W1BXAI,"October 29, 2011",Steelex,China,"#313,775 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #79 in Power Sanding Sleeves",None,M1092,12.7 ounces,$18.30,$28.14,$5.07,13
2.5 x 2.5 x 2 inches,B001F527SC,"September 16, 2008",Dico Products,China,"#132,117 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #164 in Abrasive Cup Brushes",None,7500035,11.7 ounces,$28.97,$28.52,$33.01,13
6 x 6 x 2 inches,B012SWPYJE,"July 13, 2015",Sungold Abrasives,USA,"#253,373 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #267 in Sanding Blocks",None,98861,3.2 ounces,$17.50,$27.21,$20.55,13
6.46 x 6.42 x 2.44 inches,B071G3357B,"June 6, 2017",01421,"Korea, Republic of","#301,064 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #931 in Power Sander Hook & Loop Discs",None,01421,12.7 ounces,$35.55,$28.14,$16.07,13
"5""L x 5""W",B01ICTSYUS,"July 13, 2016",Sungold Abrasives,Morocco,"#248,992 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #61 in Power Sander Fiber Backed Abrasive Discs",None,17246,1.8 pounds,$31.46,$32.29,$16.08,13
"1""L x 1""W",B002NKZN7U,"February 18, 2010",No,China,"#153,530 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #45 in Abrasive Grinding Mounted Points",No Color,60050,1.6 ounces,$6.49,$25.65,$0.00,13
0.25 x 9 x 18.75 inches,B003X3UAMY,"July 23, 2010",Forney,Taiwan,"#126,771 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #281 in Grinding Discs",Green,58603,5.4 ounces,$13.31,$27.97,$0.00,13
0.55 x 3.23 x 5.24 inches,B00PB3OPVQ,"November 5, 2014",33455,Poland,"#506,671 in Automotive (See Top 100 in Automotive)  #323 in Cut-Off Wheels  #5,684 in Hand Tools (Automotive)",None,33455,2.81 ounces,$45.45,$25.71,$11.03,13
6.2 x 3.1 x 13.5 inches,B003WUYG14,"August 5, 2010",No,USA,"#337,853 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #350 in Sanding Blocks",Factory,AP-3,15.8 ounces,$79.99,$32.69,$37.47,13
"6""L x 3""W",B00FRBVLUA,"September 27, 2013",No,China,"#108,289 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #19 in Sanding Rolls",None,22180,8.4 ounces,$11.99,$27.47,$10.46,13
4.4 x 4.5 x 1.5 inches,B0007ZQ9KI,"April 1, 2004",No,Germany,"#118,110 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #310 in Cut-Off Wheels",Factory,724115A25,2 pounds,$38.68,$54.28,$40.83,13
"3""L x 3""W",B00IRIRLEK,"March 3, 2014",No,USA,"#125,988 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #332 in Cut-Off Wheels",Black,26-6M,4 ounces,$23.57,$26.07,$22.63,13
8.7 x 19 x 0.9 inches,B08V8BLPGL,"January 27, 2021",No,China,"#125,181 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #148 in Sanding Disc Backing Pads",Multi,DABP5RR58,3.87 ounces,$5.99,$26.03,$0.00,13
3.75 x 0.88 x 5.5 inches,B00004YMDH,"July 2, 2004",Yes,China,"#371,041 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #306 in Scratch Brushes  #100,996 in Power Tools & Hand Tools",Multi,DW4903,1.06 ounces,$7.55,$25.87,$0.00,13
8 x 2.75 x 1.6 inches,B000PEPCFO,None,No,USA,"#325,840 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #331 in Sanding Blocks",None,5520,1.4 pounds,$28.25,$30.78,$10.29,13
"6""L x 6""W",B0881WQD3T,"June 11, 2020",30802,USA,"#363,501 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #1,095 in Power Sander Hook & Loop Discs",None,30802,5.7 ounces,$75.91,$26.81,$25.08,13
3.43 x 4 x 10 inches,B00KY39YRS,"July 11, 2014","Ali Industries, LLC, Rust-Oleum",USA,"#370,507 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #1,116 in Power Sander Hook & Loop Discs",Yellow,715404,9.1 ounces,$15.98,$28.78,$11.69,13
30.63 x 8.44 x 4.5 inches,B003HESOQI,None,No,China,"#127,796 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #255 in Scratch Brushes  #34,796 in Hand Tools (Tools & Home Improvement)",Black,BR-30,1 pounds,$21.32,$60.90,$58.18,13
2.5 x 2.75 x 2.5 inches,B00004YYD1,"June 15, 2006",No,China,"#149,094 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #175 in Abrasive Cup Brushes",Orange,541-780-21/2,0.32 ounces,$14.99,$26.79,$24.57,13
"4""L x 4""W",B000BQNYFG,"July 2, 2004",DEWALT,None,"#129,248 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #174 in Flap Discs",Multi,DW8302,2.08 ounces,None,None,None,N/A
8 x 8 x 8 inches,B000XBFBB4,None,No,USA,"#365,206 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #377 in Sanding Blocks",None,5442,1.6 ounces,$30.25,$25.80,$0.00,13
1.08 x 8.8 x 5 inches,B00100OEZ6,"April 1, 2006",No,China,"#295,703 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #604 in Sander Sheets  #4,597 in Abrasive & Finishing Products",Steel,3319,6.4 ounces,$12.63,$26.59,$0.00,13
3 x 3 x 2.5 inches,B01ID0U9Z4,"July 13, 2016",Dico Products,China,"#104,574 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #138 in Abrasive Cup Brushes",None,541-721-358,0.634 ounces,$27.52,$25.21,$30.47,13
11.89 x 7.56 x 1.3 inches,B07D2N3DM3,"May 14, 2018",Motor Guard,USA,"#370,839 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #383 in Sanding Blocks",None,AP-7,5.8 ounces,$21.47,$28.34,$12.86,13
"4.5""L x 4.5""W",B07H9XYLZY,"September 13, 2018",Mercer Industries,China,"#126,921 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #151 in Sanding Disc Backing Pads",Black,324045,5.8 ounces,$25.32,$26.43,$9.17,13
"14""L x 14""W",B0027VTLKA,"May 13, 2009",No,Thailand,"#145,253 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #369 in Cut-Off Wheels",Factory,B-10849-25,35.8 pounds,$102.52,$167.83,$115.41,13
8.2 x 3.5 x 0.6 inches,B000Q6NIJ8,None,No,USA,"#363,752 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #375 in Sanding Blocks",None,5441,4.8 ounces,$32.41,$27.54,$0.00,13
"8""L x 8""W",B0CZNWRN75,"April 3, 2024",POWERTEC,China,"#123,870 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #51 in Bench & Pedestal Grinding Wheels",None,15554,7.4 pounds,$37.49,$54.52,$40.43,N/A
5 x 1.2 x 5 inches,B01D635DOK,"March 19, 2016",Kassteel,China,"#118,035 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #139 in Sanding Disc Backing Pads",None,99424,4.8 ounces,$12.34,$27.33,$5.51,13
18 x 13 x 2.75 inches,B00A9ZKSE4,None,No,Taiwan,"#327,181 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #337 in Sanding Blocks",None,5684,1.7 pounds,$167.41,$38.79,$0.00,13
"5""L x 5""W",B00HYEFOLA,"January 20, 2014",Sungold Abrasives,USA,"#311,679 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #125 in Power Sander PSA Discs",None,020068,2.27 pounds,$31.13,$34.17,$16.44,13
None,B003X5Q2VK,"July 24, 2010",Forney,Spain,"#122,086 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #181 in Abrasive Wheel Brushes",None,72897,2.4 pounds,$45.99,$38.80,$47.71,13
"4.5""L x 4.5""W",B01G6UC3UM,"May 26, 2016",No,Turkey,"#66,285 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #17 in Power Sander Fiber Backed Abrasive Discs",16 Grit,301016,1.7 pounds,$17.76,$31.77,$12.78,13
3.54 x 3.15 x 0.39 inches,B0017M0GRW,"April 10, 2008",No,Germany,"#349,256 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #1,059 in Power Sander Hook & Loop Discs",Red,28548,0.352 ounces,$7.88,$25.14,$0.00,13
"11""L x 8.5""W",B00L6FO4OG,"June 20, 2014","Blackstone Industries, LLC",USA,"#348,342 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #727 in Sander Sheets  #5,420 in Abrasive & Finishing Products",Aqua,37-942,2.08 ounces,$13.83,$25.64,$10.48,13
4.5 x 4.5 x 1 inches,B01NAO6XGD,"December 30, 2016",Mercer Industries,Turkey,"#108,079 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #154 in Flap Discs","Type 27, Standard Density",-P,0.01 ounces,$56.58,$34.37,$22.38,13
None,B003NFFAEK,"June 12, 2010",Bosch,Italy,"#332,202 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #1,015 in Power Sander Hook & Loop Discs",Red,SR6R320,2.24 ounces,$5.50,$25.59,$0.00,13
4 x 4 x 2.5 inches,B005CI6JSC,"July 13, 2011",Applied Diamond Tools,China,"#136,076 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #166 in Abrasive Cup Brushes",None,PAB0036ST,0.01 ounces,$23.82,$27.54,$13.21,N/A
8.75 x 0.5 x 8.75 inches,B0067NHVR4,"November 14, 2011",No,China,"#349,726 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #1,062 in Power Sander Hook & Loop Discs  #38,378 in Hand Tools (Tools & Home Improvement)",No Color,PWR PAD,2.39 ounces,$14.99,$28.41,$11.37,13
10.5 x 9.7 x 0.3 inches,B08VTJDBCF,"February 3, 2021",DEWALT,Mexico,"#384,616 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #816 in Sander Sheets  #6,009 in Abrasive & Finishing Products",Multi,DWAS1505P,4.6 ounces,$5.99,$26.69,$0.00,13
"9""L x 3""W",B00KM0LDD6,"May 27, 2014",Mirka,Finland,"#276,807 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #872 in Power Sander Hook & Loop Discs",None,9A-175-180RP,0.32 ounces,None,None,None,13
5 x 2.75 x 2.25 inches,B00063UCXG,None,No,USA,"#363,635 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #373 in Sanding Blocks",Yellow,5742,0.8 ounces,$43.03,$25.19,$0.00,13
8.3 x 11.5 x 7.5 inches,B01HSJ0ZGY,"June 30, 2016",No,"Korea, Republic of","#167,523 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #419 in Cut-Off Wheels",Multi,1972914,0.624 ounces,$16.00,$25.39,$7.57,13
"4.5""L x 4.5""W",B00295VKCG,"December 27, 2006",No,Canada,"#140,293 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #357 in Cut-Off Wheels",Multi,DW8435,0.634 ounces,$2.11,$25.22,$0.00,13
"6""L x 6""W",B01L1ZD1HQ,"August 26, 2016",WEN,China,"#331,108 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #1,012 in Power Sander Hook & Loop Discs",None,6SD80,0.8 ounces,$8.57,$26.31,$0.00,N/A
"4.5""L x 2.5""W x 1""Th",B00OB6FNGU,"October 9, 2014",3M CHIMD,USA,"#222,905 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #240 in Sanding Blocks",Purple,2503PGP-180-UF,0.64 ounces,$10.41,$25.40,$0.00,N/A
0.39 x 5.85 x 4.85 inches,B01G8HENU6,"May 27, 2016",No,Taiwan,"#344,225 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #715 in Sander Sheets  #5,353 in Abrasive & Finishing Products",Multi,DWASPTRIM80,0.352 ounces,$5.15,$25.16,$0.00,13
6.54 x 1.02 x 0.87 inches,B07BNMTQMG,"March 22, 2018",Lincoln Electric - Welding Gear and Tools,USA,"#398,946 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #335 in Scratch Brushes  #43,877 in Hand Tools (Tools & Home Improvement)",None,K3179-1,1.13 ounces,$5.95,$25.27,$0.00,13
4.5 x 4.5 x 1 inches,B011O363IE,"July 14, 2015",Ivy Classic Industries,Taiwan,"#106,533 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #129 in Sanding Disc Backing Pads",None,42381,3.19 ounces,$15.49,$26.73,$5.79,13
"6""L x 6""W",B001AHWIIY,"May 7, 2012",Bosch,Germany,"#130,202 in Industrial & Scientific (See Top 100 in Industrial & Scientific)  #340 in Cut-Off Wheels",None,TCW1S6XT,0.16 ounces,$2.89,$25.79,$0.00,13
