Dimension,ASIN,Date First Available,Manufacturer,Country of Origin,Best Sellers Rank,Color,Item Model Number,Item Weight,Price,AmazonGlobal Shipping,Estimated Import Charges,Day Delivered
17 x 10 x 1.75 inches,B07L38H5J2,"November 21, 2018",No,Taiwan,#958 in KVM Switches,None,GCS1808H,7.75 pounds,$638.99,$70.68,$79.93,15
3 x 2 x 5.1 inches,B07KVJ54X2,"October 1, 2018",No,China,#124 in KVM Switches,Dual HDMI KVM 2 Port 4K 30Hz,CKL-922HUA,14.6 ounces,$90.57,$35.20,$15.06,15
18.23 x 9.65 x 18.7 inches,B0CT6CT9BP,"January 25, 2024",Thermaltake,China,#991 in Computer Cases,Hydrangea Blue,CA-1Y2-00MFWN-00,17.2 pounds,$109.99,$183.67,$33.70,15
2.23 x 0.71 x 0.34 inches,B09TTZ3PD6,"March 3, 2022",AXE MEMORY,Taiwan,#237 in External Solid State Drives,Matte Black,AX3SP500,0.261 ounces,$60.26,$25.43,$10.61,15
23.3 x 10.8 x 22.7 inches,B07WQWHXCF,"August 28, 2019",Thermaltake,China,#549 in Computer Cases,Black,841163071748,52 pounds,$239.99,$366.01,$68.41,15
5.55 x 3.27 x 1.1 inches,B0CRN2W1B2,"January 5, 2024",Oyen Digital,Taiwan,#386 in External Solid State Drives,Black,DP-32A-2T-BK,3.52 ounces,$199.00,$25.87,$26.07,15
8.54 x 4.65 x 3.67 inches,B07PPNS732,"April 8, 2019",No,China,"#1,462 in External Hard Drives",Black,STHJ16000800,6.17 pounds,$678.27,$58.23,$0.00,15
14 x 6.5 x 1 inches,B07MW6V62H,"January 30, 2019",Phanteks,China,#634 in Computer Cases,Gold,PH-CBRS_FL30,6.3 ounces,$34.99,$27.70,$18.08,15
8.1 x 7 x 5.5 inches,B000M5VXVS,"July 7, 2004",TRENDnet,China,#343 in KVM Switches,White,TK-409K,3 pounds,$71.99,$38.36,$13.34,15
7.5 x 7 x 11 inches,B0C385V4F9,"April 20, 2023",EZ Dupe,Taiwan,#62 in External Disc Duplicators,Black,U06-SSP,4 pounds,$519.08,$57.31,$65.12,15
17.9 x 10.7 x 18.3 inches,B07YFR15WK,"July 15, 2022",MagniumGear,China,#481 in Computer Cases,Black,MG-NE620QI_DBK02,20.8 pounds,$129.99,$204.23,$38.21,15
8.25 x 6.5 x 1.5 inches,B0B94P5KRH,"August 9, 2022",Oyen Digital,Philippines,#992 in External Hard Drives,None,HDXP-C-20T-RT,4.62 pounds,$529.00,$43.46,$0.00,N/A
1.8 x 4.1 x 0.6 inches,B088Y69LHH,"May 16, 2020",No,Taiwan,#630 in External Solid State Drives,None,M2E1BRU31C,5.8 ounces,$79.99,$27.18,$13.00,15
12.87 x 10.59 x 7.17 inches,B09B8P5MCS,"July 23, 2021",SilverStone,China,#929 in Computer Cases,Black,SST-ML10B,1 pounds,$79.99,$53.04,$15.86,15
14.09 x 17.32 x 6.69 inches,B093Y3ZHQB,"April 26, 2021",SilverStone Technology,China,#974 in Computer Cases,black,None,9.26 pounds,$120.87,$147.98,$30.94,N/A
3 x 6.1 x 0.8 inches,B00267TXZ8,"February 28, 2012",No,Taiwan,#898 in KVM Switches,Black,SV565UTPU,1.35 pounds,$203.99,$37.96,$27.96,15
3.39 x 4.25 x 1.18 inches,B07PNDBRFB,"March 6, 2019",No,Taiwan,#27 in External TV Tuners,None,1684,4.6 ounces,$129.90,$28.78,$97.44,15
20.9 x 10 x 22.2 inches,B09CVCWM7D,"August 17, 2021",Thermaltake,China,#635 in Computer Cases,Black,CA-1V2-00M1WN-00,39.3 pounds,$159.99,$254.44,$47.13,15
4.49 x 0.35 x 2.5 inches,B08CBJZ2JD,"August 31, 2020",Verbatim,Thailand,#329 in External Hard Drives,Silver,53663,5.3 ounces,$69.32,$26.83,$0.00,15
3.94 x 1.57 x 0.39 inches,B084L9F1KT,"January 27, 2020",Kodak,China,#232 in External Solid State Drives,Yellow,EKSSD512GX200K,0.705 ounces,$53.76,$25.67,$9.91,15
18.23 x 9.65 x 18.7 inches,B0C8C3NQG7,"June 16, 2023",Thermaltake,China,#307 in Computer Cases,Black,CA-1Y2-00M1WN-00,17.2 pounds,$92.99,$183.33,$31.78,15
6.3 x 3.9 x 2.3 inches,B09BDCLG4L,"July 28, 2021",StarTech.com,Taiwan,"#1,137 in KVM Switches",black,SV231DHU34K6,1.76 pounds,$389.87,$36.32,$48.43,15
4.75 x 3 x 0.6 inches,B07MMTN3MH,"December 10, 2018",Apricorn Direct,USA,"#1,128 in External Hard Drives",Information Not Available,AFL3-S4TB,1.01 pounds,"$1,198.92",$29.02,$137.51,15
8.66 x 18.42 x 19.13 inches,B0BXMWXK3N,"March 7, 2023",GIGABYTE,China,"#1,128 in Computer Cases",Black,GB-C301G,19.51 pounds,$94.99,$163.64,$29.81,15
3.94 x 6.34 x 2.26 inches,B003N3BU6E,"May 19, 2010",No,Taiwan,#876 in KVM Switches,Black,SV231DPDDUA,1.62 pounds,$359.99,$35.36,$45.00,15
8.23 x 18.82 x 18.52 inches,B07SWXBZLN,"June 10, 2019",No,China,"#1,101 in Computer Cases",Silencio S600,MCS-S600-KN5N-S00,18.48 pounds,$144.99,$174.55,$36.58,15
21.66 x 9.73 x 20.56 inches,B0C597FL85,"September 13, 2023",be quiet!,China,"#1,500 in Computer Cases",White,BGW64,27.1 pounds,$229.90,$231.06,$52.29,16
5.63 x 6.5 x 3.54 inches,B0CHJV3Y1T,"September 16, 2023",Lian Li,China,#162 in Computer Cases,Black,O11DEXL-1X,14.4 ounces,$11.90,$28.90,$5.63,15
9.5 x 7.2 x 2.1 inches,B07RBC7HXN,"May 2, 2019",Monoprice,China,#483 in KVM Switches,Black,136644,6.4 ounces,$9.89,$27.26,$0.00,15
11.9 x 9.4 x 4.3 inches,B09YZ3WM9S,"April 27, 2022",InWin,Taiwan,"#1,314 in Computer Cases",Black,None,3.83 pounds,$126.00,$50.51,$20.69,15
10 x 4.14 x 0.1 inches,B00DG6G626,"June 27, 2013",Avocent,USA,#560 in KVM Switches,None,MPUIQ-VMCHS-G01,3.2 ounces,$113.60,$26.19,$16.62,15
18.5 x 18.5 x 24.2 inches,B078TMMJY8,"January 4, 2018",Thermaltake USA Direct,China,#353 in Computer Cases,Black,CA-1J8-00M1WN-00,37.9 pounds,$187.68,$212.42,$45.53,15
1.7 x 0.4 x 1.1 inches,B00OJ5AV8I,"November 18, 2014",No,China,#102 in External Sound Cards,Silver,AU-EMAC,1 ounces,$8.99,$25.51,$0.00,N/A
10.1 x 7.4 x 6.3 inches,B07JG24KPZ,"October 16, 2018",Monoprice,China,#939 in Computer Cases,None,134544,5.1 ounces,$25.79,$45.30,$8.99,15
5 x 13.7 x 1.7 inches,B019OP7PZO,"June 29, 2015",No,USA,"#1,476 in KVM Switches",Black,SC840-001,3.2 pounds,$545.70,$43.30,$66.52,15
20.08 x 9.45 x 20.47 inches,B09RZVHSGB,"February 8, 2022",Phanteks,China,#760 in Computer Cases,White,PH-ES518XTG_DMW01,34 pounds,$179.99,$431.81,$69.05,15
13.78 x 8.07 x 3.9 inches,B0925Z12N1,"March 29, 2021",SilverStone Technology,China,"#1,159 in Computer Cases",Black,None,5.91 pounds,$93.22,$54.39,$17.48,15
7.85 x 7.65 x 1.75 inches,B07R81VJHZ,"May 2, 2019",Monoprice,China,#509 in KVM Switches,Black,136645,9.6 ounces,$13.78,$28.14,$5.75,15
6.5 x 6 x 1.5 inches,B001MSS6CS,"February 19, 2009",Syba,China,#93 in External Sound Cards,None,SD-CM-UAUD,0.64 ounces,$16.05,$25.32,$5.70,15
18.7 x 8.4 x 19.5 inches,B0CBN82CWS,"July 11, 2023",Cougar,China,#562 in Computer Cases,black,MX330-G PRO,15.36 pounds,$77.76,$195.78,$31.47,15
13 x 8.5 x 4 inches,B002RCTNKW,"October 2, 2009",IOGEAR,Taiwan,#853 in KVM Switches,Black,GCS1104,2.1 pounds,$184.99,$46.54,$26.80,15
9.5 x 5.13 x 5.5 inches,B08NC9FPK4,"November 10, 2020",EZ Dupe,Taiwan,#55 in External Disc Duplicators,None,DM-FU0-11V10TP,3 pounds,$649.00,$57.51,$79.58,15
9.2 x 21.3 x 4.6 inches,B00CWUHZQI,"May 24, 2013",No,USA,#910 in KVM Switches,None,B022-U08-IP,6.1 pounds,$715.33,$55.51,$247.59,15
7.2 x 4.72 x 1.89 inches,B0D267VPF5,"April 21, 2024","Western Digital Technologies, Inc.",None,"#1,160 in External Hard Drives",Space Grey,SDPHE1G-006T-GBAND,1.19 pounds,None,None,None,N/A
19.1 x 9.3 x 20.5 inches,B0CZWN4HVK,"April 6, 2024",ASUS,China,"#1,001 in Computer Cases",GT302 ARGB WHITE,GT302/ARGB FANS/WHT,26.2 pounds,$149.99,$215.05,$41.63,15
19.41 x 8.27 x 18.7 inches,B0CWJC35KR,"April 5, 2024",MSI,China,#539 in Computer Cases,Black,MAG FORGE 320R AIRFLOW,15.51 pounds,$79.99,$188.18,$30.88,15
None,B0CRZD769W,"January 15, 2024",Transcend,Taiwan,#504 in External Solid State Drives,Gray,TS4TESD360C,4.9 ounces,$397.85,$26.23,$48.20,15
7.28 x 4.72 x 8.27 inches,B00XLAZ9KC,"August 8, 2015",No,China,#787 in External Hard Drives,None,SDOCK2U313,1.1 pounds,$108.44,$42.82,$17.89,15
1.75 x 4.75 x 4.75 inches,B07KPTGTS2,"November 19, 2018",Micronet Technology -- Dropship,USA,#976 in External Hard Drives,Black,DVR8KEUB,3.86 pounds,$220.49,$40.43,$0.00,15
18.31 x 9.45 x 19.53 inches,B0C4LB56CQ,"May 1, 2023",Cougar,China,#826 in Computer Cases,Black,CGR-5AD1B-RGB,22 pounds,$99.99,$208.72,$35.38,N/A
5.2 x 1 x 3.98 inches,B0093C4AIY,"August 28, 2012",ICY DOCK,None,"#1,368 in External Hard Drives",None,MB992SK-B,15.7 ounces,$79.99,$29.14,$13.21,N/A
18.54 x 11.22 x 20.2 inches,B07XSNK7KK,"September 13, 2019",Lian Li,China,"#1,062 in Computer Cases",Black,O11DXL-X,4.4 pounds,$239.99,$308.17,$61.99,15
8.3 x 4.9 x 6.8 inches,B0BT276Q3F,"January 25, 2023",Oyen Digital,Taiwan,#876 in External Hard Drives,None,5FU3-C,8 pounds,$279.00,$66.09,$0.00,15
23.62 x 23.62 x 33.46 inches,B09RT9KGK6,"February 4, 2022",PNY,Taiwan,#156 in External Solid State Drives,Black,PSD0CS2260-500-RB,1.59 ounces,$59.99,$26.03,$10.64,15
0.39 x 1.77 x 3.54 inches,B07XLVDX3P,"September 13, 2019",EMTEC,Taiwan,#152 in External Solid State Drives,Black / Red,ECSSD1TX200,1.34 ounces,$64.07,$25.59,$11.05,15
10 x 3.9 x 2.6 inches,B07Y5YBPXT,"September 20, 2019",No,Taiwan,#946 in KVM Switches,Black,TK-440DP,3.63 pounds,$279.99,$39.63,$36.59,15
3.9 x 6.3 x 1.6 inches,B07JDYTYST,"October 11, 2018",No,Taiwan,#525 in KVM Switches,Black,SV231DPU34K,1.32 pounds,$357.69,$33.97,$44.59,15
6.4 x 3.9 x 2.6 inches,B0CHBHJZ5V,"October 27, 2023",StarTech.com,Taiwan,"#1,119 in KVM Switches",Black,P2DD46A2-KVM-SWITCH,1.65 pounds,$377.44,$37.89,$47.22,15
14.88 x 4.13 x 15.47 inches,B0BQ4XDB1F,"December 14, 2022",SilverStone Technology,China,"#1,058 in Computer Cases",Black,SST-ML12B,1 pounds,$168.99,$94.47,$30.34,15
6.1 x 3.7 x 2.6 inches,B01CHZF3YS,"March 3, 2016",No,USA,#640 in External Hard Drives,Black,MXKB1B002T5001FIPS-E,13.6 ounces,$404.81,$28.78,$49.25,15
17.05 x 8.27 x 19.53 inches,B0CDF8GWVP,"August 1, 2023",MSI,China,#356 in Computer Cases,White,MPGVELOX100RWHITE,22 pounds,$109.99,$217.45,$37.45,15
4.5 x 3.25 x 0.75 inches,B01M67EDE6,"September 1, 2016",Apricorn Direct,USA,#585 in External Solid State Drives,Black,A25-3PL256-S2000,13.1 ounces,$712.99,$28.26,$83.43,15
0.49 x 2.11 x 3.8 inches,B0B3LPF1YG,"June 8, 2022",Transcend Information,Taiwan,#397 in External Solid State Drives,Green,TS2TESD380C,6.3 ounces,$207.94,$26.67,$27.15,15
16.54 x 8.27 x 17.72 inches,B09HN2R4N2,"September 29, 2021",APEVIA,China,"#1,129 in Computer Cases",BLACK,GUARDIAN-M-BK,13.6 pounds,$59.99,$138.97,$23.18,15
16.54 x 8.27 x 17.72 inches,B09HJNKLZ1,"September 29, 2021",APEVIA,China,"#1,091 in Computer Cases",Pink,GUARDIAN-G-PK,14.3 pounds,$59.99,$131.34,$22.33,N/A
0.2 x 4.7 x 0.8 inches,B00006B8BN,"June 21, 2002",No,China,#942 in Computer Cases,Silver,PLATEBLANK,2.82 ounces,$8.99,$25.73,$0.00,15
14.17 x 8.27 x 17.32 inches,B083WGB4CP,"January 15, 2020",GAMEMAX,China,#813 in Computer Cases,Black,None,15.42 pounds,$89.99,$142.29,$26.89,15
11.97 x 8.82 x 4.57 inches,B0D19T59C8,"April 24, 2024","Western Digital Technologies, Inc.",Thailand,"#1,684 in External Hard Drives",Dark Grey,SDPHF1A-024T-NBAAD,2.91 pounds,$699.99,$41.47,$83.46,15
11.5 x 3 x 1.25 inches,B000P6BSL4,"April 5, 2007",No,China,#432 in KVM Switches,Black,TK-CU10,9.6 ounces,$20.98,$27.58,$6.48,15
5.6 x 0.55 x 5.8 inches,B009X0FQNY,"October 31, 2012",No,Afghanistan,#241 in External CD & DVD Drives,Black,TS8XDVDS-K,8.6 ounces,$29.99,$28.26,$0.00,15
20 x 9.6 x 20.7 inches,B0BRNXHFMC,"January 4, 2023",Thermaltake,China,"#1,576 in Computer Cases",Snow,CA-1X5-00M6WN-00,23 pounds,$154.99,$203.18,$40.88,15
4.88 x 3.11 x 0.51 inches,B081GLDVL6,"November 13, 2019","Verbatim Americas, LLC",Taiwan,#243 in External Solid State Drives,Black,70382,3.2 ounces,$38.98,$26.80,$8.40,15
9.5 x 5.13 x 5.5 inches,B08ND44R5Y,"November 10, 2020",EZ Dupe,Taiwan,#26 in External Disc Duplicators,None,DM-FD0-11SD10TP,3 pounds,$626.19,$57.61,$77.05,15
4.8 x 2.8 x 0.87 inches,B08BVZJSV5,"June 25, 2020",TRENDnet,China,#305 in KVM Switches,None,TK-U404,3.45 ounces,$29.99,$29.66,$7.71,15
5.51 x 1.02 x 11.18 inches,B0001AV62U,"January 10, 2004",No,China,#563 in KVM Switches,Black,SVECONUS10,9.1 ounces,$18.88,$27.53,$6.25,15
12.56 x 12 x 10 inches,B0CZ7QNQ34,"March 27, 2024",QNAP,Taiwan,"#1,738 in External Hard Drives",Seagate,None,10.53 pounds,$649.00,$68.25,$80.76,15
7.9 x 5.2 x 1.6 inches,B00V75ZGO2,"March 25, 2015",No,China,#75 in External Sound Cards,Black,CB-U320GNA,1.6 ounces,$34.50,$26.83,$7.90,N/A
16.1 x 16.8 x 8.3 inches,B0B8X4YV2K,"August 7, 2022",Thermaltake,China,"#1,176 in Computer Cases",White,CA-1S4-00S6WN-00,11.6 pounds,$79.99,$131.04,$24.52,15
11 x 9 x 8 inches,B0CZ9NGQW1,"March 28, 2024",QNAP,Taiwan,"#1,759 in External Hard Drives",Western Digital,None,7.09 pounds,$379.00,$53.32,$0.00,15
19.4 x 9.13 x 19.44 inches,B0BW37V4K6,"February 17, 2023",SilverStone Technology,China,#715 in Computer Cases,Black,SST-SED1-B,27.7 pounds,$152.15,$200.80,$40.29,N/A
11 x 7 x 8 inches,B004WBB7AU,"April 13, 2011",No,USA,#7 in External Disc Duplicators,Black,Econ-S1T-DVD-BK,14 pounds,$218.24,$94.26,$35.80,15
4.33 x 0.5 x 4.33 inches,B07HKMXJLY,"September 30, 2018",No,None,"#22,544 in Video Games (See Top 100 in Video Games)  #488 in External Hard Drives  #1,496 in PlayStation 4 Accessories",None,WDBDFF0020BBK-WESN,4.6 ounces,None,None,None,N/A
10.5 x 5.1 x 7.4 inches,B07ND3JNZ6,"February 4, 2019",Oyen Digital,Taiwan,#664 in External Hard Drives,None,3N5-C-M,9.78 pounds,$189.99,$64.09,$29.31,15
16.14 x 7.95 x 17.91 inches,B08DP8J6NG,"July 27, 2020",Apevia Corp,China,"#1,410 in Computer Cases",None,MATRIX-BK,14.87 pounds,$59.99,$129.83,$22.17,15
None,B0CRZF135P,"January 15, 2024",Transcend,Taiwan,#596 in External Solid State Drives,Dark Grayish Brown,TS2TESD330C,0.388 ounces,$199.99,$25.43,$26.12,15
8.7 x 5.1 x 2.5 inches,B07C5G2PCW,"April 20, 2018",StarTech.com,Taiwan,#709 in KVM Switches,Black,SV431DHD4KU,2.73 pounds,$475.16,$40.55,$58.38,15
8.7 x 5.1 x 1.7 inches,B0CT3RRYBM,"January 23, 2024",StarTech.com,Taiwan,"#1,062 in KVM Switches",Black,D86A2-4-PORT-8K-KVM,2.29 pounds,$495.78,$39.31,$60.53,15
5.5 x 2.8 x 0.6 inches,B08F42NXGC,"July 24, 2020",No,Taiwan,#388 in KVM Switches,Black,SV211HDUC,11.2 ounces,$111.99,$28.51,$16.69,15
16.54 x 8.27 x 17.91 inches,B0BQSKJFQK,"December 21, 2022",SilverStone Technology,China,"#1,133 in Computer Cases",Black,SST-FAR1B-V2,2.2 pounds,$74.83,$172.47,$28.56,15
3.21 x 1.32 x 0.3 inches,B0CP5Z54ZN,"December 12, 2023",Transcend,Taiwan,#527 in External Solid State Drives,Iron Gray,TS2TESD265C,1.09 ounces,$123.64,$26.15,$17.73,15
2 x 1.81 x 0.59 inches,B081BKWK86,"November 11, 2019",Sabrent,China,#331 in KVM Switches,Silver,DA-HSW2,1.76 ounces,$12.99,$25.43,$0.00,15
11.1 x 7.2 x 2.7 inches,B093N1DR8Y,"April 27, 2021",Monoprice,China,#833 in KVM Switches,None,142646,2.48 ounces,$144.96,$34.77,$21.05,15
20.87 x 11.81 x 20.47 inches,B09ZHFQZ8F,"July 19, 2022",NZXT,China,"#1,521 in Computer Cases",Yellow,CA-H510I-MH-AM,17.56 pounds,$146.41,$170.43,$36.28,15
17.92 x 9.06 x 18.51 inches,B0BJ8TV3D7,"October 15, 2022",DEEPCOOL,China,"#1,656 in Computer Cases",Black,CH510 MESH DIGITAL,16.5 pounds,$99.99,$173.19,$31.43,15
17.15 x 8.56 x 16.14 inches,B0842T2KWZ,"January 20, 2020",Cooler Master,China,#537 in Computer Cases,Micro-ATX Tower ARGB,MCB-B320L-KGNN-S02,13.86 pounds,$64.99,$147.16,$24.64,15
25.6 x 12 x 25.6 inches,B07H6MKSXZ,"September 11, 2018",No,China,"#1,441 in Computer Cases",Black / Grey,MCC-C700M-MG5N-S00,52.5 pounds,$593.90,$415.70,$113.25,15
4.37 x 1.77 x 0.47 inches,B08MLGC1M6,"November 3, 2020",iStorage,United Kingdom,#364 in External Solid State Drives  #884 in External Hard Drives,Black,IS-DAM2-256-240,9.5 ounces,$165.00,$27.38,$22.46,15
1.4 x 5.6 x 15.2 inches,B096T6N7ZS,"June 7, 2021",Thermaltake,China,"#1,110 in Computer Cases",Black,AC-058-CO1OTN-C2,5.9 ounces,$94.12,$29.21,$34.18,15
18.15 x 8.7 x 21.97 inches,B09JDVTTBL,"October 13, 2021",SilverStone,China,"#1,100 in Computer Cases",Silver,SST-ALF1S-G,27 pounds,$282.48,$256.73,$60.99,N/A
5.12 x 8.66 x 1.69 inches,B0035PS5BS,"December 19, 2005",No,Taiwan,#863 in KVM Switches,Black,SV431DUSBU,2.11 pounds,$181.99,$38.87,$25.62,15
7.88 x 1.69 x 2.94 inches,B01MS7F0V4,"January 13, 2017",No,China,#889 in KVM Switches,None,GCS1932,1.46 pounds,$249.28,$40.39,$33.27,15
20.3 x 11.02 x 22.3 inches,B06WVRDC41,"February 26, 2017",No,China,#736 in Computer Cases,black,BGW21,18.59 pounds,$99.90,$169.01,$30.96,N/A
8.7 x 5.1 x 1.7 inches,B01EKAYDH6,"May 26, 2016",No,Taiwan,#822 in KVM Switches,Black,SV431DPU3A2,2.34 pounds,$434.91,$38.64,$53.69,15
19.9 x 12.9 x 22.3 inches,B0CBLNS4B2,"July 11, 2023",Thermaltake,China,"#1,250 in Computer Cases",Black,CA-1X7-00F1WN-01,34.4 pounds,$109.99,$322.60,$49.14,15
5.59 x 1.02 x 10.63 inches,B000067SON,"May 30, 2001",STARTECH.COM,China,#462 in KVM Switches,Black,SVUSB2N1_6,10.2 ounces,$15.24,$27.58,$12.81,15
6.22 x 4.21 x 1 inches,B07YP88DP6,"October 1, 2019",EZ Dupe,Taiwan,#79 in External Disc Duplicators,Black,DM-FU0-10V09B,1 pounds,$500.32,$31.77,$60.20,15
3.7 x 2.6 x 0.39 inches,B07HYZY9FX,"October 10, 2010",Western Digital,China,#268 in External Solid State Drives,Cobalt,WDBY9Y5000ABT-WESN,1.92 ounces,$68.86,$25.85,$11.61,15
22.86 x 17.27 x 5.59 inches,B0CV45ZJ4C,"February 7, 2024",Monoprice,China,#273 in KVM Switches,None,144569,0.75 ounces,$153.98,$30.82,$21.61,15
2.8 x 5.4 x 0.6 inches,B09G733KQY,"September 14, 2021",No,Taiwan,#335 in KVM Switches,black,SV221HUC4K,7 ounces,$114.99,$29.38,$17.11,15
16.5 x 19 x 7.3 inches,B01GF0X8I4,"June 10, 2016",No,China,#948 in External Hard Drives,None,ST0014U-C,1.8 pounds,$50.49,$32.21,$10.28,15
17.76 x 7.95 x 11.26 inches,B0CV9FCR7B,"February 9, 2024",SilverStone Technology,China,"#1,503 in Computer Cases",Black,SST-SG17B,15.42 pounds,$220.10,$140.52,$41.14,15
4.9 x 3 x 0.5 inches,B00KTGDMJ6,"June 6, 2014",No,China,#666 in External Hard Drives,Slate Gray,U32-HDD-1000-BK-XBOX,5.6 ounces,$99.00,$27.26,$0.00,15
3.3 x 5 x 1 inches,B0C6FK1YGX,"May 26, 2023",No,China,"#1,083 in KVM Switches",None,C2-DH46-UA2-CBL-KVM,1.32 pounds,$272.99,$32.73,$35.04,15
1.7 x 3.1 x 8.3 inches,B09B1F8B7G,"July 21, 2021","IOGEAR, Inc",Taiwan,#869 in KVM Switches,Black,GCS1953,1.1 pounds,$265.36,$42.23,$35.26,15
19.25 x 17.5 x 11.5 inches,B0CT2CCWZ8,"January 27, 2024",PCCOOLER,China,"#1,896 in Computer Cases",White,C3-D310WHP2-GL,14.07 pounds,$50.99,$136.20,$21.88,15
25.9 x 10.3 x 22.7 inches,B0C5LF52TL,"May 18, 2023",SilverStone Technology,China,"#2,383 in Computer Cases",Black,SST-ALF2B-G,60.5 pounds,$999.99,$464.06,$163.74,15
22.1 x 16.9 x 7.9 inches,B0BP9N46S8,"December 7, 2022",IN-WIN,Taiwan,"#1,204 in Computer Cases",Black,IW-PL052X.B3,55.9 pounds,$179.99,$295.05,$53.85,15
8.5 x 13 x 4 inches,B001V9LQ52,"March 10, 2009",IOGEAR,Taiwan,"#894 in KVM Switches  #127,309 in Computer Accessories & Peripherals",None,GCS1794,1.88 pounds,$201.79,$45.22,$28.52,15
6.4 x 0.8 x 4.7 inches,B015HDT6AY,"September 20, 2015",No,China,#761 in KVM Switches,Black,ST20000SPEXI,5.6 ounces,$356.12,$27.60,$43.71,15
8 x 8 x 6 inches,B0000AQR8F,"July 19, 2003",C2G,China,"#516 in KVM Switches  #76,498 in Computer Accessories & Peripherals",Beige,3364,0.16 ounces,$24.58,$29.53,$7.10,15
6.3 x 3.9 x 1.6 inches,B09BDD32T3,"July 28, 2021",No,Taiwan,#567 in KVM Switches,Black,SV231HU34K6,1.41 pounds,$297.99,$35.08,$38.09,15
13 x 12 x 16 inches,B002DGU81U,"June 15, 2009",No,USA,#96 in External Disc Duplicators,None,USBSHARK-7T-BK,10 pounds,$565.00,$93.88,$74.29,15
3.25 x 2.5 x 0.5 inches,B079L64XYM,"January 26, 2018",No,USA,#684 in External Solid State Drives,Black,ASSD-3PL256-1TBF,8 ounces,$434.09,$27.10,$52.32,15
120 x 1 x 0.5 inches,B001KEBUYA,"November 5, 2008",No,USA,#880 in KVM Switches,"Blue,Gray,Green,Red",G2L5203U,4.8 ounces,$20.49,$28.13,$6.50,15
17.4 x 14.25 x 6.73 inches,B00KPP8ASO,"June 8, 2014",No,None,"#2,709 in Computer Cases",Black,SST-GD09B,9.24 pounds,$569.36,$143.39,$80.26,15
2.36 x 0.79 x 0.31 inches,B0CGDFZ51Q,"August 16, 2023",Transcend,Taiwan,#392 in External Solid State Drives,Sky Blue,TS1TESD300C,0.317 ounces,$97.05,$25.42,$14.69,15
5.08 x 3.11 x 0.67 inches,B0CRZFKG8V,"January 15, 2024",Transcend,Taiwan,#292 in External Solid State Drives,Soft Gray,TS1TESD320A,0.917 ounces,$104.99,$25.43,$15.57,15
4.51 x 3.09 x 0.39 inches,B07L9SS371,"December 21, 2018",No,Taiwan,"#1,640 in External Hard Drives",Black,TS2TSJ25C3S,4.6 ounces,$102.61,$27.10,$0.00,15
None,B0CRZF8HCZ,"January 15, 2024",Transcend,Taiwan,#339 in External Solid State Drives,Dark Grayish Brown,TS512GESD330C,0.811 ounces,$61.99,$25.47,$10.80,15
10 x 6 x 11 inches,B01HP59RGU,"June 28, 2016",No,China,"#1,207 in Computer Cases",Black,SY-ACC65079,5.6 pounds,$23.89,$47.37,$9.01,15
7.2 x 4.5 x 1.5 inches,B0CF49YBJG,"August 8, 2023",Apricorn Direct,USA,"#2,274 in External Hard Drives",Black,ADT-3PL256-20TB,3.56 pounds,"$1,179.00",$39.23,$0.00,15
15 x 7.5 x 14 inches,B005TEYLDO,"October 7, 2011",No,USA,#130 in External Disc Duplicators,Black,OPTO-S5T-DVD-BK,9 pounds,$318.56,$92.52,$46.75,15
12 x 7.9 x 16.9 inches,B0BQBFJ1XV,"December 16, 2022",GAMDIAS,China,#743 in Computer Cases,AURA GC3,AURA GC3,10.13 pounds,$54.99,$112.25,$19.66,15
5.71 x 4.09 x 1.34 inches; 7.36 ounces,B0D1YHC4KW,"May 16, 2024","Western Digital Technologies, Inc.",Thailand,#672 in External Hard Drives,None,WDBR9S0060BBK-WESN,7.4 ounces,$184.99,$27.62,$0.00,15
5.71 x 3.66 x 2.56 inches,B0033AF5WW,"January 31, 2012",StarTech.com,China,#852 in External Hard Drives,None,SATDOCKU3S,13.8 ounces,$53.99,$31.33,$10.56,15
3.8 x 3.2 x 0.4 inches,B08148Y9RR,"November 3, 2019",No,China,#181 in KVM Switches,None,SV211DPUA4K,15.4 ounces,$117.99,$29.66,$17.48,15
3.62 x 1.14 x 0.35 inches,B079S1X18X,"February 15, 2018",No,China,#245 in External Solid State Drives,Black,47442,0.96 ounces,$36.99,$25.86,$8.07,15
8.7 x 5.2 x 1.8 inches,B079NYVT8R,"February 20, 2018",No,Taiwan,"#1,188 in KVM Switches",Black,SV431DPUA2,2.29 pounds,$415.00,$38.99,$51.52,15
18 x 10.7 x 17.7 inches,B06XXSWWX6,"March 29, 2017",No,Taiwan,"#1,594 in Computer Cases",White,301,14.4 pounds,$69.99,$126.16,$22.87,15
17.32 x 8.27 x 3.39 inches,B000VS6RZS,"September 8, 2007",StarTech.com,Taiwan,"#1,071 in KVM Switches",Black,SV431DVIUA,2.3 pounds,$170.50,$39.14,$24.37,N/A
8.07 x 6.77 x 2.17 inches,B09FFT1QVT,None,Razer,China,"#1,224 in Computer Cases",Multicolor,RZ34-04020200-R3M1,1.09 pounds,$79.99,$29.34,$0.00,15
3.4 x 2.2 x 0.3 inches,B082YHBYNJ,"January 21, 2020",No,"Korea, Republic of",#385 in External Solid State Drives,Black,MU-PC500K/WW,2 ounces,$101.93,$26.23,$15.31,15
